,Mu_WT,WT_param_value,Relative_param_change,Absolute_param_change,Upper_Mu,Lower_Mu,Mu_change,Absolute_Sensitivity,Scaled_Sensitivity
EfolD3_enzyme_forward_efficiency,0.32049357891082764,80512.5798,0.001,80.51257980000001,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,4.745322028241232e-10,0.00011920928955078125
EispG_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EspeE_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.5382888852025556e-07,0.00024558230141972137
EasnS_enzyme_forward_efficiency,0.32049357891082764,13490.7249,0.001,13.4907249,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,8.66620314425885e-09,0.0003647915909705026
Endh_enzyme_backward_efficiency,0.32049357891082764,2734113.5492,0.001,2734.1135492,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurA_enzyme_backward_efficiency,0.32049357891082764,17452.3906,0.001,17.452390599999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaspB_enzyme_backward_efficiency,0.32049357891082764,22461.4706,0.001,22.461470600000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eo17_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eadk_enzyme_backward_efficiency,0.32049357891082764,316690.1218,0.001,316.69012180000004,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetC_enzyme_forward_efficiency,0.32049357891082764,21126.7249,0.001,21.126724900000003,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.8084114801696975e-09,0.00011920928955078125
EtagA_enzyme_forward_efficiency,0.32049357891082764,11764.6095,0.001,11.7646095,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurD_enzyme_backward_efficiency,0.32049357891082764,33125.7983,0.001,33.1257983,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetK_enzyme_forward_efficiency,0.32049357891082764,512.3804,0.001,0.5123804000000001,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,2.2817688293055536e-07,0.0003647915909705026
EnadC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esul1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurM_enzyme_forward_efficiency,0.32049357891082764,38365.2405,0.001,38.3652405,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,9.958444505918584e-10,0.00011920928955078125
Eo17_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsY_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrH_enzyme_backward_efficiency,0.32049357891082764,163642.642,0.001,163.642642,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglpK_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpgcA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,1.3731449178802104e-08,0.0008559561938099454
EpssA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagE_enzyme_forward_efficiency,0.32049357891082764,12352.4828,0.001,12.3524828,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioI_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargH_enzyme_backward_efficiency,0.32049357891082764,12144.2687,0.001,12.144268700000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TchaA_efficiency,0.32049357891082764,1027.221296296296,0.001,1.027221296296296,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endk3_enzyme_forward_efficiency,0.32049357891082764,751.3702,0.001,0.7513702,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.0475202596425055e-07,0.00024558230141972137
Eprs_enzyme_backward_efficiency,0.32049357891082764,47237.7946,0.001,47.2377946,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eplp_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurA_enzyme_forward_efficiency,0.32049357891082764,17452.3906,0.001,17.452390599999998,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,6.6989884209164535e-09,0.0003647915909705026
EispH_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EvalS_enzyme_forward_efficiency,0.32049357891082764,31089.769,0.001,31.089769,0.32049382192126075,0.32049334967595655,4.722453041949848e-07,7.594866726011775e-09,0.0007367469042591641
EpyrB_enzyme_backward_efficiency,0.32049357891082764,215809.2664,0.001,215.80926639999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eapt_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,7.467082280308569e-08,0.00011920928955078125
EhemH_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisG_enzyme_forward_efficiency,0.32049357891082764,102791.999,0.001,102.791999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargJ2_enzyme_backward_efficiency,0.32049357891082764,22445.4686,0.001,22.4454686,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsidX_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ea15_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurF_enzyme_forward_efficiency,0.32049357891082764,14225.757,0.001,14.225757,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,5.532749554147743e-09,0.00024558230141972137
EpyrKD_enzyme_forward_efficiency,0.32049357891082764,72041.5611,0.001,72.04156110000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnX_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecmk2_enzyme_backward_efficiency,0.32049357891082764,7437.9977,0.001,7.4379977,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endk1_enzyme_forward_efficiency,0.32049357891082764,929.5094,0.001,0.9295094,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,8.467644404582044e-08,0.00024558230141972137
EtrpC_enzyme_backward_efficiency,0.32049357891082764,311167.8556,0.001,311.1678556,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetK_enzyme_backward_efficiency,0.32049357891082764,512.3804,0.001,0.5123804000000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edg0_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eatp_enzyme_backward_efficiency,0.32049357891082764,2828501.8164,0.001,2828.5018164,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ee16_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EytiB_enzyme_forward_efficiency,0.32049357891082764,227033.4946,0.001,227.0334946,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiL_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etpi_enzyme_forward_efficiency,0.32049357891082764,215201.4153,0.001,215.2014153,0.32049382192126075,0.32049334967595655,4.722453041949848e-07,1.0972170037465938e-09,0.0007367469042591641
TykuT_efficiency,0.32049357891082764,276040.5919444444,0.001,276.04059194444443,0.32049422693864926,0.3204928912062144,1.3357324348817201e-06,2.4194493017725233e-09,0.002083867700908552
EthrB_enzyme_forward_efficiency,0.32049357891082764,78563.034,0.001,78.563034,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetA_enzyme_backward_efficiency,0.32049357891082764,155346.8704,0.001,155.34687040000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroC_enzyme_backward_efficiency,0.32049357891082764,221164.0422,0.001,221.1640422,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysS_enzyme_forward_efficiency,0.32049357891082764,45247.2423,0.001,45.247242299999996,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisHF_enzyme_backward_efficiency,0.32049357891082764,86193.3556,0.001,86.1933556,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Exxx_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispF_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnE_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efba_enzyme_forward_efficiency,0.32049357891082764,62022.4449,0.001,62.0224449,0.3204946319560378,0.3204925091480959,2.1228079418733614e-06,1.711322365069618e-08,0.003311779208007159
EleuA_enzyme_backward_efficiency,0.32049357891082764,25462.3061,0.001,25.462306100000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eadk_enzyme_forward_efficiency,0.32049357891082764,316690.1218,0.001,316.69012180000004,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,2.4853175164355293e-10,0.00024558230141972137
EpyrG_enzyme_forward_efficiency,0.32049357891082764,32728.856,0.001,32.728856,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.1673433329764723e-09,0.00011920928955078125
EcoaBC2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS3_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribH_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgpsA1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edlt_enzyme_backward_efficiency,0.32049357891082764,1636.2549,0.001,1.6362549,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnE_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,2.2849971132334125e-07,0.0003647915909705026
EgapA_enzyme_backward_efficiency,0.32049357891082764,103393.2792,0.001,103.39327920000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Th_efficiency,0.32049357891082764,2532764.671759259,0.001,2532.764671759259,0.32050410936292906,0.320482957695134,2.115166779503852e-05,4.17560858118464e-09,0.03299858279052081
EptsI_enzyme_forward_efficiency,0.32049357891082764,151041.2918,0.001,151.0412918,0.3204945509525601,0.3204925855597196,1.965392840475033e-06,6.506144171083662e-09,0.0030661969065874377
EctaA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaBC2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcitZ_enzyme_forward_efficiency,0.32049357891082764,37429.1087,0.001,37.4291087,0.32049625202559184,0.3204909045039983,5.347521593535021e-06,7.143533174134895e-08,0.008342634525952368
Esdh_enzyme_backward_efficiency,0.32049357891082764,230471.429,0.001,230.471429,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edxr_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribD1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpD_enzyme_backward_efficiency,0.32049357891082764,257018.5649,0.001,257.0185649,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrS_enzyme_forward_efficiency,0.32049357891082764,27850.2369,0.001,27.8502369,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,4.1979306304109445e-09,0.0003647915909705026
EribX_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsufS_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ee16_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribD1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioF_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EasnS_enzyme_backward_efficiency,0.32049357891082764,13490.7249,0.001,13.4907249,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargG_enzyme_backward_efficiency,0.32049357891082764,5731.4268,0.001,5.7314268,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargB_enzyme_backward_efficiency,0.32049357891082764,105014.099,0.001,105.014099,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdfrA_enzyme_forward_efficiency,0.32049357891082764,129365.1951,0.001,129.3651951,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrC_enzyme_backward_efficiency,0.32049357891082764,4166.9211,0.001,4.1669211,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Egnd_enzyme_backward_efficiency,0.32049357891082764,49342.6624,0.001,49.3426624,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsX_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnN_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tack_enzyme_backward_efficiency,0.32049357891082764,170163.7185,0.001,170.1637185,0.3204956039977702,0.32049151579698787,4.0882007823483946e-06,1.2012551260592001e-08,0.0063779761145945964
EileS_enzyme_backward_efficiency,0.32049357891082764,12079.0067,0.001,12.0790067,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Emdh_enzyme_forward_efficiency,0.32049357891082764,11135.0857,0.001,11.1350857,0.3205005452099101,0.3204866254530714,1.39197568387317e-05,6.25040399946437e-07,0.021716124369849946
EvalS_enzyme_backward_efficiency,0.32049357891082764,31089.769,0.001,31.089769,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioF_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisB_enzyme_backward_efficiency,0.32049357891082764,50274.5502,0.001,50.2745502,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EywlF_enzyme_backward_efficiency,0.32049357891082764,718426.762,0.001,718.426762,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmraY_enzyme_forward_efficiency,0.32049357891082764,20171.206,0.001,20.171205999999998,0.3204951989803817,0.32049189785510634,3.3011252753567533e-06,8.182766254424137e-08,0.00515006460749599
EmtnW_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Exxx_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tmnt_efficiency,0.32049357891082764,396366.27268518513,0.001,396.36627268518515,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisS_enzyme_forward_efficiency,0.32049357891082764,19756.8191,0.001,19.7568191,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.933803799800293e-09,0.00011920928955078125
EsirC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd3_enzyme_backward_efficiency,0.32049357891082764,21851.156,0.001,21.851156,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EytiB_enzyme_backward_efficiency,0.32049357891082764,227033.4946,0.001,227.0334946,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.6828271050868548e-10,0.00011920928955078125
EilvD1_enzyme_forward_efficiency,0.32049357891082764,20028.7275,0.001,20.028727500000002,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,9.767016563876824e-09,0.000610373892390224
EispA2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EackA_enzyme_backward_efficiency,0.32049357891082764,335295.0555,0.001,335.29505550000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemY_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtyrA_enzyme_forward_efficiency,0.32049357891082764,103873.6798,0.001,103.8736798,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EserB_enzyme_backward_efficiency,0.32049357891082764,54892.77,0.001,54.89277,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroH_enzyme_forward_efficiency,0.32049357891082764,41315.311,0.001,41.315311,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurM_enzyme_backward_efficiency,0.32049357891082764,38365.2405,0.001,38.3652405,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispA2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalaT_enzyme_backward_efficiency,0.32049357891082764,498859.7753,0.001,498.85977529999997,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EproB_enzyme_forward_efficiency,0.32049357891082764,225877.4682,0.001,225.8774682,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisA_enzyme_forward_efficiency,0.32049357891082764,71539.0048,0.001,71.5390048,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurD_enzyme_forward_efficiency,0.32049357891082764,33125.7983,0.001,33.1257983,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epsd_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglyQS_enzyme_forward_efficiency,0.32049357891082764,42874.5399,0.001,42.8745399,0.32049374091778304,0.32049342608758025,3.148302027966565e-07,3.6715286453331306e-09,0.0004911646028394427
EfdhD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisD1_enzyme_forward_efficiency,0.32049357891082764,103914.3199,0.001,103.91431990000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ebkd1_enzyme_backward_efficiency,0.32049357891082764,645.528,0.001,0.645528,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglmM_enzyme_forward_efficiency,0.32049357891082764,12744.5575,0.001,12.7445575,0.32049374091778304,0.32049342608758025,3.148302027966565e-07,1.2351554881236815e-08,0.0004911646028394427
EtyrS_enzyme_backward_efficiency,0.32049357891082764,9003.7927,0.001,9.0037927,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etkt1_enzyme_backward_efficiency,0.32049357891082764,20477.4421,0.001,20.4774421,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tadc_enzyme_backward_efficiency,0.32049357891082764,5117.5387,0.001,5.1175387,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisJ_enzyme_backward_efficiency,0.32049357891082764,50274.5502,0.001,50.2745502,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagE_enzyme_backward_efficiency,0.32049357891082764,12352.4828,0.001,12.3524828,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EproA_enzyme_backward_efficiency,0.32049357891082764,31962.988,0.001,31.962988000000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetI_enzyme_backward_efficiency,0.32049357891082764,44862.3568,0.001,44.8623568,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysH_enzyme_forward_efficiency,0.32049357891082764,53392.0114,0.001,53.3920114,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiO_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurE_enzyme_backward_efficiency,0.32049357891082764,26183.255,0.001,26.183255000000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiL_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurD_enzyme_backward_efficiency,0.32049357891082764,8568.7852,0.001,8.5687852,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaspB_enzyme_forward_efficiency,0.32049357891082764,22461.4706,0.001,22.461470600000002,0.3204944699490824,0.3204926619713433,1.8079777390767049e-06,4.024620140136115e-08,0.0028206146051677162
EmenA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargF_enzyme_forward_efficiency,0.32049357891082764,13803.4419,0.001,13.8034419,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,8.46987029711127e-09,0.0003647915909705026
EbioI_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ee14_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efmt_enzyme_forward_efficiency,0.32049357891082764,2598.3073,0.001,2.5983073,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.4704115963322356e-08,0.00011920928955078125
EpurF_enzyme_forward_efficiency,0.32049357891082764,20669.9019,0.001,20.669901900000003,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.807833780728496e-09,0.00024558230141972137
TykuT_enzyme_backward_efficiency,0.32049357891082764,298123.8393,0.001,298.1238393,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ealr_enzyme_forward_efficiency,0.32049357891082764,9603.0093,0.001,9.6030093,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,8.196133965960455e-09,0.00024558230141972137
Ee14_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrH_enzyme_forward_efficiency,0.32049357891082764,163642.642,0.001,163.642642,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecdp_enzyme_backward_efficiency,0.32049357891082764,26354.8087,0.001,26.354808700000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpS_enzyme_backward_efficiency,0.32049357891082764,44715.3836,0.001,44.7153836,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisB_enzyme_forward_efficiency,0.32049357891082764,50274.5502,0.001,50.2745502,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpabC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsidX_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnN2_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
ElysS_enzyme_forward_efficiency,0.32049357891082764,11643.0028,0.001,11.6430028,0.32049390292473845,0.32049327326433286,6.29660405593313e-07,2.7040292629377065e-08,0.0009823292056788855
EgtaB_enzyme_forward_efficiency,0.32049357891082764,9212.7386,0.001,9.212738600000002,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,2.977708104569898e-08,0.0008559561938099454
EcdsA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Emdh_enzyme_backward_efficiency,0.32049357891082764,11135.0857,0.001,11.1350857,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EserC_enzyme_backward_efficiency,0.32049357891082764,203747.7094,0.001,203.7477094,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecmk3_enzyme_forward_efficiency,0.32049357891082764,2688.0632,0.001,2.6880632,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysE_enzyme_backward_efficiency,0.32049357891082764,1616191.3441,0.001,1616.1913441000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
